timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
15;07:00;0.64;22.8;0.0;0.0;13220.65;-13220.65;-122.29;33987.1;3619.2;0.3;-4.87;-18.5;3.56;0.0;0.0
16;07:30;0.71;22.8;0.0;0.0;14542.39;-14542.39;-134.52;37400.5;3901.4;0.3;-5.02;-18.5;3.54;0.0;0.0
17;08:00;0.71;22.8;0.0;0.0;14562.65;-14562.65;-61.89;36706.0;3945.6;0.3;-5.34;-8.5;3.48;0.0;0.0
18;08:30;0.63;22.8;0.0;0.0;13133.03;-13133.03;-55.82;31620.2;3735.5;0.3;-5.84;-8.5;3.39;0.0;0.0
19;09:00;0.58;22.8;0.0;0.0;11970.74;-11970.74;-0.6;29015.7;3255.7;0.3;-6.03;-0.1;3.36;0.0;0.0
20;09:30;0.2;22.57;0.0;0.0;5487.69;-5487.69;-0.27;29063.6;2487.7;0.07;-5.88;-0.1;3.38;0.0;0.0
21;10:00;0.96;22.8;0.0;0.0;16645.69;-16645.69;33.29;29941.1;2254.7;0.3;-5.63;4.0;3.43;0.0;0.0
22;10:30;0.61;22.8;0.0;0.0;11743.65;-11743.65;23.49;31705.3;2593.6;0.3;-5.28;4.0;3.49;0.0;0.0
23;11:00;0.57;22.8;0.0;0.0;11804.39;-11804.39;48.99;29920.4;3297.9;0.3;-4.98;8.3;3.54;0.0;0.0
24;11:30;0.46;22.8;0.0;0.0;11238.61;-11238.61;46.64;24341.7;4392.6;0.3;-4.73;8.3;3.59;0.0;0.0
25;12:00;0.39;22.8;0.0;0.0;10691.94;-10691.94;37.96;21001.0;4822.4;0.3;-4.58;7.1;3.62;0.0;0.0
26;12:30;0.37;22.8;0.0;0.0;10135.01;-10135.01;35.98;20052.6;4541.5;0.3;-4.53;7.1;3.63;0.0;0.0
27;13:00;0.39;22.8;0.0;0.0;10151.48;-10151.48;-8.63;21072.5;4298.5;0.3;-4.45;-1.7;3.64;0.0;0.0
28;13:30;0.45;22.8;0.0;0.0;10773.97;-10773.97;-9.16;24196.5;4096.0;0.3;-4.35;-1.7;3.66;0.0;0.0
29;14:00;0.46;22.8;0.0;0.0;10774.99;-10774.99;-9.16;25040.4;3899.0;0.3;-4.25;-1.7;3.67;0.0;0.0
30;14:30;0.43;22.8;0.0;0.0;10118.93;-10118.93;-8.6;23447.0;3707.9;0.3;-4.15;-1.7;3.69;0.0;0.0
31;15:00;0.43;22.8;0.0;0.0;10190.94;-10190.94;-17.32;23497.5;3790.4;0.3;-4.08;-3.4;3.71;0.0;0.0
32;15:30;0.46;22.8;0.0;0.0;11036.87;-11036.87;-18.76;25305.4;4165.4;0.3;-4.03;-3.4;3.72;0.0;0.0
33;16:00;0.46;22.8;0.0;0.0;11356.68;-11356.68;-5.68;25585.3;4434.2;0.3;-3.95;-1.0;3.73;0.0;0.0
34;16:30;0.44;22.8;0.0;0.0;11117.53;-11117.53;-5.56;24231.7;4589.5;0.3;-3.85;-1.0;3.75;0.0;0.0
35;17:00;0.0;22.51;0.0;0.0;4779.38;-4779.38;28.44;24023.3;4779.4;0.01;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.0;22.21;0.0;0.0;5006.12;-5006.12;29.79;25039.2;5006.1;0.0;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.0;21.91;0.0;0.0;4898.56;-4898.56;24.0;24811.6;4898.6;0.0;-3.87;9.8;3.74;0.0;0.0
38;18:30;0.0;21.63;0.0;0.0;4433.64;-4433.64;21.72;23255.0;4433.6;0.0;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.0;21.35;0.0;0.0;3843.21;-3843.21;25.56;23525.7;3843.2;0.15;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.23;21.2;0.0;0.0;6624.12;-6624.12;44.05;25749.8;3118.6;0.3;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.42;21.2;0.0;0.0;9710.23;-9710.23;38.84;24535.8;3357.7;0.3;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.33;21.2;0.0;0.0;9587.5;-9587.5;38.35;19646.4;4627.0;0.3;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.26;21.2;0.0;0.0;9483.66;-9483.66;36.51;15814.2;5576.2;0.3;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.55;21.45;0.0;0.0;14437.64;-14437.64;55.58;13112.0;6183.1;0.05;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.0;21.32;0.0;0.0;5294.35;-5294.35;22.77;11080.3;5294.4;0.18;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;2806.65;-2806.65;12.07;9765.2;2806.6;0.3;-0.73;8.6;4.31;0.0;0.0
47;23:00;1.0;21.86;0.0;0.0;16778.61;-16778.61;-30.2;9295.9;1778.6;0.0;-0.48;-3.6;4.35;0.0;0.0
48;23:30;0.51;22.15;0.0;0.0;10032.88;-10032.88;-18.06;9730.6;2310.9;0.0;-0.23;-3.6;4.4;0.0;0.0
