timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
16;07:30;0.0;22.02;0.0;0.0;3422.27;-3422.27;55.78;29868.4;3422.3;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.0;21.69;0.0;0.0;3395.43;-3395.43;48.22;28132.7;3395.4;0.0;-0.78;28.4;4.3;0.0;0.0
18;08:30;1.0;22.1;0.0;0.0;18325.47;-18325.47;260.22;29946.3;3325.5;0.0;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.99;22.51;0.0;0.0;18151.04;-18151.04;242.32;29042.3;3362.5;0.01;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.77;22.8;0.0;0.0;15067.05;-15067.05;201.15;25233.3;3514.0;0.3;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.37;22.8;0.0;0.0;9161.5;-9161.5;123.22;24076.2;3557.5;0.3;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.2;22.65;0.0;0.0;6485.45;-6485.45;87.23;25753.9;3485.4;0.15;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.2;22.5;0.0;0.0;6775.02;-6775.02;101.96;24949.5;3775.0;0.0;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.2;22.4;0.0;0.0;7451.14;-7451.14;112.14;21491.7;4451.1;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.2;22.31;0.0;0.0;7415.95;-7415.95;109.39;20251.3;4416.0;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.2;22.21;0.0;0.0;6620.39;-6620.39;97.65;21380.9;3620.4;0.0;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.2;22.1;0.0;0.0;6848.69;-6848.69;97.25;21378.5;3848.7;0.0;-0.65;28.4;4.32;0.0;0.0
28;13:30;1.0;22.63;0.0;0.0;20171.44;-20171.44;286.43;20165.8;5171.4;0.13;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.52;22.8;0.0;0.0;13748.41;-13748.41;189.73;19147.3;5913.9;0.3;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.2;22.73;0.0;0.0;9036.07;-9036.07;124.7;18336.3;6036.1;0.23;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.4;22.8;0.0;0.0;11664.81;-11664.81;162.72;19724.4;5637.8;0.3;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.37;22.8;0.0;0.0;10225.73;-10225.73;142.65;23463.1;4683.2;0.3;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.38;22.8;0.0;0.0;10818.59;-10818.59;154.16;23848.2;5180.1;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.33;22.8;0.0;0.0;12138.0;-12138.0;172.97;20648.3;7228.5;0.3;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;22.55;0.0;0.0;7979.42;-7979.42;127.27;20434.6;7979.4;0.05;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;22.27;0.0;0.0;7343.37;-7343.37;117.13;23412.9;7343.4;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.99;0.0;0.0;7399.65;-7399.65;115.43;23547.1;7399.6;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.74;0.0;0.0;8195.99;-8195.99;127.86;20641.2;8196.0;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.0;21.5;0.0;0.0;7655.62;-7655.62;122.11;19755.8;7655.6;0.0;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;21.25;0.0;0.0;5686.34;-5686.34;90.7;21030.3;5686.3;0.25;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.32;21.25;0.0;0.0;9496.86;-9496.86;135.33;19990.5;4710.4;0.25;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.2;21.2;0.0;0.0;7796.19;-7796.19;111.1;16476.6;4796.2;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.23;21.2;0.0;0.0;7807.4;-7807.4;97.98;13985.5;4414.4;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.2;21.2;0.0;0.0;6592.73;-6592.73;82.74;12587.7;3532.7;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.2;21.22;0.0;0.0;5835.77;-5835.77;58.36;10561.8;2835.8;0.28;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.27;0.0;0.0;5336.26;-5336.26;53.36;7864.6;2336.3;0.23;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.2;21.33;0.0;0.0;4957.53;-4957.53;32.47;7595.3;1957.5;0.17;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;4707.92;-4707.92;30.84;9921.5;1707.9;0.15;-1.85;13.1;4.11;0.0;0.0
