timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
16;07:30;0.0;22.17;0.0;0.0;4198.17;-4198.17;68.43;28311.2;4198.2;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.0;21.8;0.0;0.0;3909.11;-3909.11;55.51;30594.2;3909.1;0.0;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.0;21.44;0.0;0.0;4473.59;-4473.59;63.52;30753.1;4473.6;0.06;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.7;21.62;0.0;0.0;15322.04;-15322.04;204.55;29581.8;4822.0;0.0;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.67;21.81;0.0;0.0;14926.55;-14926.55;199.27;26988.7;4939.6;0.0;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.62;22.0;0.0;0.0;13933.67;-13933.67;187.41;23979.9;4678.7;0.0;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.2;21.91;0.0;0.0;7013.3;-7013.3;94.33;20526.9;4013.3;0.0;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.2;21.82;0.0;0.0;6542.75;-6542.75;98.47;20551.4;3542.8;0.0;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.2;21.68;0.0;0.0;6280.46;-6280.46;94.52;24293.1;3280.5;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.2;21.54;0.0;0.0;6624.83;-6624.83;97.72;24228.4;3624.8;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.2;21.46;0.0;0.0;7617.69;-7617.69;112.36;20094.6;4617.7;0.04;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.2;21.38;0.0;0.0;7680.57;-7680.57;109.06;19094.5;4680.6;0.12;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.2;21.28;0.0;0.0;6749.35;-6749.35;95.84;21444.2;3749.4;0.22;-0.75;28.4;4.31;0.0;0.0
29;14:00;1.0;21.78;0.0;0.0;18745.16;-18745.16;258.68;22061.9;3745.2;0.0;-0.85;27.6;4.29;0.0;0.0
30;14:30;1.0;22.29;0.0;0.0;19731.91;-19731.91;272.3;20828.1;4731.9;0.0;-0.95;27.6;4.27;0.0;0.0
31;15:00;1.0;22.8;0.0;0.0;20311.79;-20311.79;283.35;20880.4;5311.8;0.3;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.35;22.8;0.0;0.0;10729.21;-10729.21;149.67;22307.5;5456.7;0.3;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;22.8;0.0;0.0;10606.09;-10606.09;151.14;22950.2;5177.6;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.33;22.78;0.0;0.0;9380.16;-9380.16;133.67;22754.3;4445.2;0.28;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;22.52;0.0;0.0;4813.74;-4813.74;76.78;21667.1;4813.7;0.02;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;22.28;0.0;0.0;6359.26;-6359.26;101.43;19627.0;6359.3;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;22.06;0.0;0.0;7630.87;-7630.87;119.04;18520.1;7630.9;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.83;0.0;0.0;8609.7;-8609.7;134.31;18410.8;8609.7;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.0;21.62;0.0;0.0;9080.99;-9080.99;144.84;17423.6;9081.0;0.0;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;21.44;0.0;0.0;9009.72;-9009.72;143.71;15498.1;9009.7;0.06;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.0;21.25;0.0;0.0;7893.86;-7893.86;112.49;15246.7;7893.9;0.25;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.2;21.2;0.0;0.0;8661.36;-8661.36;123.42;16784.7;5661.4;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.28;21.2;0.0;0.0;8679.67;-8679.67;108.93;17539.8;4437.7;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.28;21.2;0.0;0.0;8514.85;-8514.85;106.86;17458.0;4292.4;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.25;21.2;0.0;0.0;7810.58;-7810.58;78.11;15493.9;4045.6;0.3;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.21;0.0;0.0;6690.37;-6690.37;66.9;11517.9;3690.4;0.29;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.27;21.3;0.0;0.0;7325.68;-7325.68;47.98;8950.0;3238.2;0.2;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;5682.32;-5682.32;37.22;7887.4;2682.3;0.0;-1.85;13.1;4.11;0.0;0.0
